"X","Y","Pb","Elevation","Slope","Aspect","Plan.Curvature","Profile.Curvature","TWI","MRVBF","MRRTF","Population","Landuse"
255250,661070,102.3,37.29999924,0.087914735,5.849985123,0.008691269,0.00033008,7.599857807,0.159053802,2.809325695,410,1
244650,662720,186.1,32.70000076,0.046976052,4.296324253,-0.002930489,9.74e-05,9.876472473,2.492881536,0.382397234,2457,21
243780,664820,295.6,12.10000038,0.036861479,1.789465308,0.006444115,-0.000117407,9.359693527,4.9777174,2.795047045,5027,21
244190,664810,137.3,8.899999619,0.009999663,5.355890751,-0.018240025,-0.000177573,10.10404491,4.985189915,2.756655693,795,21
254860,661710,163.3,15.19999981,0.009055134,0.110657685,-0.029843356,-0.000969638,8.647389412,4.82104969,0.006185904,34,1
245220,661700,49.8,64.30000305,0.027849631,1.937969327,0.019851157,-0.001111694,9.205506325,1.966500401,2.300280094,3452,21
242700,662670,156.9,32.79999924,0.046453111,1.242243171,0.013763045,6e-05,9.02200985,0.349808186,1.92623055,2756,21
254830,661270,103.2,23.79999924,0.006324477,3.463344097,-0.003162371,0.000379977,10.73818779,4.640129089,1.962200522,34,1
246900,661630,111.3,47.70000076,0.087145776,0.989142478,-0.002405376,0.000227541,9.331178665,0.489523768,0.409019172,2153,21
253880,658780,140,49,0.104168199,5.900902271,0.007503003,-0.000378196,8.071037292,0.520808876,0.260189623,1430,21
242380,663160,196.8,23.70000076,0.050246846,5.980300426,0.004299701,0.000203002,8.653282166,0.593681812,1.484473109,1986,21
244360,662180,247.7,38.20000076,0.034914281,6.052094936,-0.001224052,-7.71e-05,9.063572884,2.720901012,0.009517138,2457,21
245280,663860,50.6,9.800000191,0.015131591,3.009041309,-0.023639418,0.000217655,10.31582451,3.907445908,1.328999043,1726,20
255260,660230,83.5,22.79999924,0.027885413,6.029510975,0.004123405,4.49e-05,8.72317028,3.631293058,0.372172594,3811,4
243830,662240,159.8,58.70000076,0.071882904,0.167431831,-0.003846723,0.00041377,8.597393036,0.642190516,0.805155575,4343,21
244820,664190,280.2,8.100000381,0.009486542,0.321749926,-0.034152601,4e-06,10.51701069,4.83665514,0.689245462,795,20
243250,662220,134.3,50.20000076,0.05409513,0.073938593,-0.001228501,-5.32e-05,8.978611946,1.818525195,0.098827101,4343,21
255790,660640,188.5,25.79999924,0.105034992,5.618814468,-0.002706685,-7.34e-05,7.642849922,0.892603099,0.029113408,3811,21
243310,662700,135.4,32.90000153,0.011313242,0.785400569,-0.025632538,-0.000229955,8.9591465,1.872034192,0.024814706,4343,21
244280,662790,95,35.5,0.091450274,5.961434841,0.001570236,0.001082318,8.719245911,0.068223014,0.919672191,2457,21
242780,665220,213,16.39999962,0.027795708,5.370277405,-0.00706882,0.000136375,9.048103333,4.921885967,2.643300056,1213,20
242820,663200,78.7,16.70000076,0.032191362,0.939717114,-0.010679756,-0.000115904,9.913192749,3.801740408,0.02831836,1986,20
255170,658860,160,40.5,0.073467806,0.930013001,-0.004552978,-0.000123891,8.728487015,1.782424808,0.085381947,1978,21
255330,659090,81,33,0.046581734,1.967237353,-0.001712217,-0.000179599,8.903011322,2.236929655,0.039325144,3870,21
237270,675760,56.7,7.599999905,0.145310596,3.209979057,0.001661103,-0.001940422,8.236532211,0.431537747,0.047832977,820,19
255760,658170,64.9,54.5,0.052449476,5.973482132,-0.010030181,8.62e-05,8.707322121,1.842763305,0.345617592,1978,21
242800,661910,63.8,67.30000305,0.017462447,2.910500765,-0.001299126,-0.000157237,9.713957787,0.143499658,2.493835688,903,1
244670,664580,157.8,4.699999809,0.008944036,5.81953764,-0.052771199,0.000591929,10.02341843,4.978100777,0.207257271,795,3
254710,658110,97.4,61.5,0.096758746,0.482079118,0.00174414,-0.000699383,8.412818909,0.183477372,0.710160732,1690,1
244890,661280,44.3,72.80000305,0.067314766,5.919207573,0.010269836,-0.000389695,8.28844738,1.552103877,0.163153365,419,21
245220,662920,117.4,22.29999924,0.024693158,3.695899725,-0.001233266,-0.00020935,9.280264854,2.537533522,0.03274091,2506,4
255830,659800,187.6,36.29999924,0.045013994,3.186007977,-0.009044245,-0.000132205,8.504520416,1.870859861,0.199632525,3870,20
242810,663660,196,15.69999981,0.035677992,1.373400807,0.021357261,-0.00040154,9.215661049,3.955346584,1.960612535,1986,1
245830,661550,379.5,58.20000076,0.01431683,0.432407022,-0.000545087,0.000187748,8.317162514,2.907483816,0.262094617,3452,21
244510,662390,445.4,34.79999924,0.023017654,6.239735126,0.009172627,0.000148712,9.642807961,2.932776213,0.057849515,2457,21
237490,676240,120,57.29999924,0.074965842,3.194875717,-0.001696019,-0.000686799,7.311150074,0.256390512,1.65983963,1066,21
243700,665130,159.7,10.60000038,0.028592905,0.934288204,-0.026022231,-0.000335334,9.390109062,4.98436451,3.226102591,452,3
245560,661390,235.2,64.40000153,0.083619826,0.34061566,-0.00029509,-0.000786958,7.914346695,1.633348584,0.026619405,3452,21
256160,661250,144.1,20.10000038,0.005999932,6.283185482,-0.013333249,-8e-05,10.85585976,4.850664139,0.132337809,5245,21
244250,665130,196.3,8.199999809,0.007615621,1.165905356,-0.007244503,-2.48e-05,10.91104507,4.9883461,0.096414998,150,3
244570,663870,232.9,10.10000038,0.008485076,3.926991701,0.034176841,0.000229975,10.5127058,3.970374823,2.136209011,894,20
244320,663090,257.1,17,0.075150959,0.529030383,0.004071835,-0.000204835,9.00833416,2.103333712,0.013713705,894,21
254190,660730,91.5,22.89999962,0.04097705,1.792110682,0.002106753,-0.000545002,8.574307442,1.957218409,0.200408965,2097,3
243140,661790,82.3,65.09999847,0.078754477,6.130536556,-0.001125051,0.00072203,7.92614603,0.42118296,0.506627738,630,21
255120,657800,77.1,73.80000305,0.088229373,5.457808495,0.004432314,0.000936906,8.569860458,0.250790507,0.70479548,1124,4
255730,657860,96.5,66.69999695,0.040003583,1.343996763,0.007599181,0.000135515,9.383699417,0.299314529,1.902010441,1124,21
244970,661590,207.2,76.69999695,0.011179943,0.179856554,0.021294307,0.000141892,10.5119648,0.023973092,2.808369637,419,4
246070,661710,122.7,52.59999847,0.051432751,0.420196384,-0.005484372,4.22e-05,8.902966499,1.852461457,0.474394381,2153,21
242270,662660,403.7,28.29999924,0.029009093,1.536327124,0.000617186,0.000621305,9.238604546,3.909384727,1.837397695,2756,21
243730,662730,348.7,36.20000076,0.052192397,0.095859133,0.00418258,-0.000357035,8.689803123,0.586389363,1.014538407,4343,21
254170,661260,118.3,18.39999962,0.019233,2.057695627,-0.008739547,-0.000191786,10.05854034,4.854139805,0.732184112,34,21
242850,664330,127.1,12.30000019,0.009848534,3.559816837,-0.012435381,-0.000257488,9.370185852,4.809804916,0.048467621,1669,21
255240,659900,133.8,28.20000076,0.079237774,1.028216958,0.001657395,-0.000110556,8.522549629,2.228867769,0.0368343,3870,1
244750,665230,173,7,0.00921928,1.789465189,0.011892905,-4.96e-05,10.82125473,4.989882946,1.852163672,150,3
246200,661390,119.3,63.20000076,0.080780581,0.31393832,0.000579666,-0.000125689,8.164741516,0.617463589,0.24646765,2153,21
243320,662160,351.8,52.90000153,0.048960816,6.283185482,-0.000816314,9.96e-05,8.934922218,1.73877275,0.116940565,4343,21
245320,663230,95.7,18.70000076,0.03382495,5.95208931,0.010504759,-0.000494609,8.992847443,2.532781601,0.348244786,1726,4
245150,664270,90.8,7.300000191,0.01315219,0.152649164,-0.017877702,-0.000424745,10.31636333,4.905480862,0.635787129,96,20
254690,660650,74.6,50.5,0.096087858,2.608290434,-0.003061446,0.000882747,6.824870586,0.178876907,1.109055042,2097,1
253980,660770,474.3,25.89999962,0.043835331,5.860331059,0.00353393,0.000284169,8.198576927,0.398176402,1.833265185,2640,1
253880,658450,119.5,49.5,0.003605534,3.729598284,0.028161764,-0.000681526,9.272380829,2.396923542,2.053100109,1430,21
256830,658710,122.8,49.09999847,0.039031416,2.265534639,0.01116649,0.000183514,8.714091301,3.470673323,0.120244347,3440,4
239290,675160,189.7,4,0.141050056,0.695639968,-0.001284547,0.000409937,8.724020958,0.928005338,0.008426182,1370,1
262360,670670,50,74.5,0.014421218,3.729590893,0.0059738,-0.000326053,9.29868412,5.880105972,3.819654703,3740,21
254460,659320,109.9,34.40000153,0.082275979,0.244978607,0.011071042,4.66e-05,8.473675728,2.874408484,1.372478127,4732,20
261810,672090,91.8,62.90000153,0.031246813,6.15486145,0.004649953,0.000593787,9.286157608,2.514356613,1.978357196,160,21
240320,676790,151.2,11,0.062049139,4.13331461,0.000126765,-0.000962299,8.097435951,1.423282146,0.161583692,3208,21
239630,676660,92.9,2.400000095,0.037090935,2.896614075,-0.002409504,-1.06e-05,9.802206993,3.987521172,1.726254344,182,19
237670,676110,64,41.29999924,0.127691463,3.063626051,-0.004951247,-0.000823856,7.364140034,0.430327415,0.115894221,1066,21
254810,662700,186.5,16.60000038,0.011179874,2.034443855,0.001431103,-0.000275948,9.787675858,5.545009136,0.969831526,1202,4
256820,659690,108,50.20000076,0.096446939,2.622446775,0.005699236,-0.000109839,8.058176041,0.246351808,0.584048867,3847,21
238390,675260,84.6,33.59999847,0.146270618,3.869362354,-0.004295095,0.003285232,7.534731388,0.071181759,0.014722825,2172,21
253790,659760,55.6,32.59999847,0.096128926,5.424389839,-0.001480489,2.24e-05,7.611565113,0.665524244,0.128698856,3110,1
261230,669820,90.8,68.19999695,0.036109067,0.083142109,-0.001848021,-7.31e-05,8.432771683,1.627430677,0.100141972,3250,21
256470,662720,404.6,22.20000076,0.032191362,2.201875448,0.005337503,8.11e-06,9.070871353,5.670424461,3.730704546,2992,21
262630,671650,180.4,58.90000153,0.011401277,0.909753442,0.020415245,8.72e-05,10.26924038,5.707410336,3.480969906,116,3
261270,671720,87.9,59.5,0.0388777,5.479607582,-0.018735252,0.000308052,9.54272747,1.830402493,0.37055546,3016,21
239810,676330,176.8,3,0.016029846,4.77480793,0.026232859,0.000199378,10.46683979,3.98110795,1.655257344,182,19
255180,662850,157.5,20.60000038,0.042176865,3.775615454,-0.007191976,-0.000475215,9.012140274,5.661583424,3.782307386,219,4
256220,660760,846,23.39999962,0.025994128,6.283185482,-0.00923078,-4e-05,8.252202988,1.259873748,1.144969106,5031,21
254660,659790,146.4,32.70000076,0.029537972,4.294164181,0.009295147,0.000225067,9.396609306,3.771121025,1.983120918,4732,21
256270,662240,161.4,22.70000076,0.025704259,6.047640324,0.005173526,0.000286706,9.576834679,4.924429893,1.875181079,2992,4
256760,660170,126,38.29999924,0.0155551,3.926989079,0.00771383,0.000279899,9.677936554,2.575474262,1.885612607,5031,21
262370,672220,59.6,64,0.006324532,2.819844007,0.011067866,-0.000229986,10.69977093,4.816891193,3.623118401,87,21
261880,669870,117.6,65.19999695,0.030877048,5.77608633,-0.0179414,-5.84e-06,8.581536293,2.815963507,0.017550884,3250,21
256310,658730,224.6,56.79999924,0.06009398,6.014018059,0.019303365,0.000436214,8.228133202,0.308867544,1.908075213,3440,21
240160,676240,100.5,3.799999952,0.014211717,5.597455978,0.005371024,-0.00051618,9.338488579,3.653443575,0.020661436,3208,21
260190,670340,34.6,68.09999847,0.059394345,0.832981467,0.000633074,0.00028086,8.540175438,0.638576746,2.849850655,2849,1
240800,676100,108.4,18.10000038,0.076770864,3.599426508,-0.003804304,0.000864947,9.013357162,0.419133514,0.459747136,3208,1
237850,675810,118,39.59999847,0.084673434,0.969722629,0.009033738,0.000270321,7.548819065,0.021754103,1.658293247,820,21
256310,659040,325.2,43.90000153,0.02102072,5.154763699,-0.005623832,-0.000361525,8.386315346,1.965671182,0.003982563,3847,21
262840,671090,465.4,65.69999695,0.034221139,3.024483442,2.39e-05,-0.000240397,9.305397034,5.852247238,3.609120131,116,1
260750,670610,92.7,55.59999847,0.117644735,3.968882322,-0.001729693,-0.001308064,8.204584122,1.114171147,0.010508582,2849,1
254290,659630,87.2,27.29999924,0.051500514,0.315615743,0.00866805,-0.000345427,9.340072632,3.776266813,0.731751323,4732,1
262470,671300,54.1,65,0.00412302,4.95736742,0.002853665,-0.000471753,10.16615582,5.801514626,3.728319407,116,1
256310,660290,122.1,35.09999847,0.083216041,2.228684902,-0.001549756,-0.000881523,7.91506052,1.097118258,0.036498364,5031,21
238370,676150,80.6,44.20000076,0.129448846,2.3887918,1.12e-05,0.000544645,7.301263332,0.154535204,0.430222213,909,21
256700,662890,104.9,22.29999924,0.026413545,0.514451861,-0.003865322,0.000301804,9.418567657,5.783689976,3.833776474,2992,1
261790,671770,116.3,60.90000153,0.01392748,5.079563141,-0.014795838,-7.39e-05,9.719315529,3.160572767,2.966574907,3016,21
256640,662340,910.2,21.5,0.006403035,5.608444691,-0.005789855,-6.29e-05,8.976760864,4.945809364,0.085591272,2992,21
256670,660810,183.7,25.10000038,0.042353895,4.375714302,0.003167912,6.56e-05,9.441864014,4.341087341,0.572264135,5031,21
261210,670140,174.8,61.09999847,0.038581345,4.074069023,0.01959113,0.000762068,9.446076393,5.669378281,3.854165316,3398,21
262240,670270,123.8,74.80000305,0.065099932,5.562911987,-0.002445388,-0.00035829,8.486962318,5.508337975,2.657603979,3740,21
262610,670180,87.3,70,0.030256247,3.274142265,0.004213119,-0.000127337,9.437583923,5.912097931,4.650662899,3740,21
241780,674330,81.3,4.099999905,0.019233013,3.628491879,0.003195123,0.000178441,9.429412842,1.847718358,0.495231032,1420,20
260670,669780,108.5,70.69999695,0.102498628,5.176036358,0.004822128,-0.00044886,7.681424618,0.399468303,0.364287108,3728,21
239830,675780,489.9,2.599999905,0.001414215,0.785398185,-0.021213187,-1e-05,11.05542946,4.026525974,0.090252668,1370,20
255310,662260,104.4,28,0.156014457,3.750756264,0.000723316,-0.001362882,6.997175694,0.88541162,0.001773953,219,1
239070,675820,263.5,7.400000095,0.016277377,1.756144166,-0.01581868,-8.25e-05,8.203700066,1.86286974,0.032815024,1370,20
240750,676830,59.5,51.70000076,0.024753779,2.384757757,0.013612578,0.000202783,9.197991371,0.183718026,1.919340611,3208,21
238660,676140,68.9,35.40000153,0.063200794,2.593043566,0.017140927,0.001367016,7.723570347,0.042186901,0.908527732,909,21
260820,671540,57.5,53.5,0.059570026,5.676580429,-0.000510039,-0.000307937,8.904585838,3.617254972,1.448418021,1936,21
263040,669670,165.1,74,0.01923302,4.868988514,-0.004133635,-4.86e-07,9.737598419,5.952542782,4.915764809,1024,21
260630,670300,104,67.5,0.052582249,1.321210146,0.004060298,0.000305036,8.924178123,5.339177608,2.696276188,2849,21
261280,669250,151.9,77.09999847,0.034699187,4.915433407,-0.00144973,-0.000249226,8.830471039,2.398590565,0.074989177,3250,4
261230,671200,229.7,61.79999924,0.041461159,0.26836586,-0.009604529,-0.000420471,9.105089188,2.956730366,1.47636342,3016,21
253600,659350,58.9,38,0.115997292,4.80693388,-0.001777452,-0.000443822,7.709317684,0.477613747,0.228311166,3110,21
239230,674730,117.6,3.099999905,0.016277382,2.399645329,-0.003217518,-0.000167556,9.838675499,4.949798107,2.848996878,76,4
254730,662230,210,17.10000038,0.018025797,6.227686405,0.003693466,3.34e-05,9.315361023,4.890029907,0.453169167,1202,1
260280,671230,58.8,51.40000153,0.021928186,3.959237337,0.00327234,-9.17e-05,10.07662487,5.342578411,0.074443601,1936,21
262660,669710,90.8,79.09999847,0.08978565,0.714650095,0.005911562,0.000165775,8.562224388,0.184855133,0.831521332,5102,21
239600,674790,306.9,3.799999952,0.027287912,2.645169973,-0.000478005,0.000152876,10.4103632,4.989429474,1.944178343,76,4
238320,675840,96.8,24.79999924,0.016123137,1.051650047,-0.05812455,0.00025713,8.634062767,2.600218773,3.568570137,2172,20
261860,670150,1019,60.5,0.008062097,4.193241596,-0.054117128,-0.000263667,8.84719944,5.656321526,1.811821699,3398,21
239970,674360,172.7,8.899999619,0.28926006,3.205478668,0.007791043,-0.002640245,7.272325516,2.62e-05,0.000526405,76,19
262720,670700,56.7,73.5,0.007210973,0.588005543,-0.032002054,7.08e-05,9.032755852,5.872032166,3.720805407,3740,21
256830,661300,132.5,24.79999924,0.025233503,5.300391197,0.025601523,-0.000425747,8.645296097,4.588709831,1.686389685,5245,20
260650,671350,149,52.29999924,0.004123066,4.467403412,-0.06676843,-0.000184704,9.71305275,5.078373909,0.067991048,1936,21
254780,660020,94,21.20000076,0.019644352,0.257323772,-0.005097771,-0.000259694,9.043312073,3.839744568,0.051997777,2097,4
255800,662750,135.1,23.20000076,0.040140614,0.329624593,0.008489456,-0.000519697,8.664510727,5.633484364,3.959106684,219,1
260200,669840,23.6,68.59999847,0.113743521,4.189985752,0.002008657,0.00048109,7.932590485,0.381191552,0.373813719,3728,21
238650,675760,270.9,25.29999924,0.01486497,1.227772355,-0.020064559,-8.17e-05,7.898508549,1.971397877,2.79283762,2172,21
256780,659380,87.6,52.90000153,0.041207716,6.038206577,0.006733945,-0.000197143,8.136178017,0.143228695,2.01661253,3847,21
261590,670630,94.6,74.19999695,0.038980231,0.394791275,0.008168658,0.000260824,8.818616867,5.758994102,3.602330923,3398,21
262210,671560,80.7,64.30000305,0.022356953,0.463647604,0.001431103,-0.000191854,10.0714922,5.521298885,3.76726985,116,1
255760,662320,151.3,29.60000038,0.037718035,2.129395485,0.021974109,1.08e-05,8.544032097,0.3511931,1.84401989,219,1
254740,659290,142.7,33.29999924,0.078993373,5.170386791,-0.001528375,-0.00047455,8.100622177,1.581871152,0.042013053,4732,21
256620,657680,65.1,60.09999847,0.069314994,0.203045458,-0.001017959,0.000109876,8.729597092,0.806501448,0.2716465,4157,21
262260,669750,95.9,79.09999847,0.065031134,6.221724033,0.007223529,0.000546104,8.159930229,0.662825704,0.273782045,5102,21
254260,662310,78.9,20.10000038,0.074992314,1.74469769,0.001364406,-4.22e-05,8.569026947,3.401922703,0.643033981,1202,4
256300,658190,499.2,47.40000153,0.035156537,0.258771211,0.002199223,-0.000216946,9.022886276,2.926055193,0.180640161,3440,21
260210,669320,87.4,72,0.041593324,2.526929617,0.014525869,-0.000842338,8.628666878,1.947061181,4.47112608,3728,21
256710,658110,108.7,52.79999924,0.035340618,3.926990747,-0.017819088,-0.00124766,9.66016674,2.863627434,0.186227456,3440,20
260790,669250,1143.3,78.09999847,0.052421018,6.149373531,0.013594985,-0.000172604,8.465559006,1.37525785,0.54657501,3728,21
238840,674820,82.7,13.19999981,0.08878842,3.402918577,0.013662761,0.000715189,8.716983795,0.097061403,0.832246363,68,20
261260,670840,88.7,69,0.018598966,3.774344206,0.012312033,-0.000788609,9.436642647,5.673579216,3.421946287,3398,21
256270,659880,175.2,35.59999847,0.033602804,5.10946846,0.00469492,-0.000197489,8.783312798,2.928396463,3.485767841,3847,21
261660,671130,84.6,67.80000305,0.013037696,4.789159298,-0.006045376,-0.000121145,9.935088158,5.686934948,3.83901906,3016,21
260380,670860,110.4,51.70000076,0.009999666,6.283185482,-0.003999939,-0.000159975,9.540108681,5.577983379,0.010695298,2849,4
256710,661710,206.6,33.59999847,0.03040446,1.405647755,0.005047455,-1.35e-05,8.555833817,4.85068512,2.983039141,5245,21
256270,661710,173.7,21.89999962,0.006082692,4.877538204,0.028614374,-0.00043403,8.589874268,4.86483717,2.424566746,5245,20
254400,660130,119.6,25.20000076,0.021186445,1.907470584,-0.014328124,0.000123525,8.542059898,2.198898792,0.065337069,2097,21
238730,675320,127,41.79999924,0.014211741,2.455863237,0.025385156,3.92e-05,8.981331825,4.627995491,3.045474529,2172,21
244700,673700,257.7,5.300000191,0.11168059,3.2847507,0.004290015,0.000411107,7.868436813,0.705103338,0.073925786,313,20
247160,663780,222.1,20.70000076,0.048664711,2.806855917,0.002030409,-0.000337685,8.2133255,0.872526944,2.675803185,4220,1
245350,673580,276.7,10.19999981,0.034191933,3.407844543,0.001376306,0.000152655,7.786153316,1.722597718,0.351474792,504,1
